mascot,seed,data_mascot,data_article,data_date,data_views
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-09-24,50
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-09-25,42
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-09-26,36
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-09-27,55
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-09-28,161
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-09-29,59
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-09-30,42
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-10-01,56
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-10-02,41
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-10-03,56
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-10-04,154
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-10-05,107
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-10-06,63
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-10-07,59
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-10-08,40
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-10-09,51
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-10-10,60
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-10-11,51
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-10-12,109
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-10-13,60
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-10-14,74
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-10-15,60
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-10-16,126
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-10-17,99
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-10-18,337
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-10-19,403
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-10-20,176
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-10-21,85
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-10-22,93
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-10-23,69
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-10-24,82
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-10-25,109
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-10-26,100
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-10-27,49
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-10-28,64
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-10-29,49
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-10-30,43
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-10-31,68
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-11-01,69
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-11-02,67
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-11-03,42
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-11-04,56
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-11-05,50
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-11-06,49
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-11-07,77
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-11-08,224
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-11-09,100
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-11-10,71
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-11-11,66
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-11-12,71
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-11-13,62
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-11-14,51
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-11-15,85
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-11-16,224
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-11-17,94
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-11-18,73
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-11-19,66
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-11-20,83
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-11-21,84
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-11-22,135
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-11-23,172
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-11-24,98
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-11-25,69
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-11-26,52
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-11-27,104
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-11-28,120
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-11-29,194
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-11-30,171
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-12-01,98
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-12-02,107
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-12-03,87
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-12-04,86
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-12-05,85
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-12-06,299
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-12-07,130
Cosmo the Cougar,12,Cosmo the Cougar,Cosmo_the_Cougar,2025-12-08,75
